latitude,longitude,name,comments,rating,cp
19.4770223,-99.1332289,Oxxo Pte 116,106,3.7,06270
19.451153,-99.1608224,OXXO Fresno,37,4.0,06270
19.4381584,-99.1513015,OXXO Puente de Alvarado,8,4.1,06270
19.4716712,-99.1312489,Oxxo Real del Monte,25,3.7,06270
19.4734477,-99.1483157,OXXO,20,3.1,06270
19.4575971,-99.1448261,Oxxo,28,3.2,06270
19.4739098,-99.1335517,Oxxo Basiliso,37,3.9,06270
19.4753555,-99.1172552,Oxxo Granate,12,3.3,06270
19.4644542,-99.1084526,OXXO Bondojito Oriente,16,4.1,06270
19.4547506,-99.1050157,OXXO TENOCHTITLAN,20,2.6,06270
19.4485064,-99.1562344,Oxxo,31,2.7,06270
19.4548353,-99.1553594,Oxxo,7,2.9,06270
19.4412492,-99.1581765,OXXO,1,4.0,06270
19.4451462,-99.1472471,OXXO MOSQUETA,11,2.6,06270
19.4330848,-99.1421522,OXXO,13,2.6,06270
19.4354858,-99.1337451,Oxxo,10,3.1,06270
19.4806111,-99.1235355,Oxxo,10,2.9,06270
19.4493779,-99.1600231,Oxxo,17,2.9,06270
19.4442474,-99.1082708,Oxxo San Juanita.,13,4.0,06270
19.4480133,-99.151598,Oxxo,8,1.5,06270
19.4354951,-99.123895,OXXO,40,3.4,06270
19.4316655,-99.1619073,Oxxo Marne,12,2.1,06270
19.4672679,-99.1412728,OXXO Metro La Raza,3,2.3,06270
19.4465734,-99.1446392,Oxxo,29,3.2,06270
19.4724222,-99.1418049,Oxxo Defensores,15,3.5,06270
19.4377778,-99.1397222,OXXO Cuba,29,2.8,06270
19.4707981,-99.1209487,oxxo Plaza Tepeyac,8,3.6,06270
19.4481738,-99.1522616,Oxxo,1,3.7,06270
19.4451867,-99.1585671,OXXO,4,4.0,06270
19.4415333,-99.1214042,Oxxo,105,3.4,06270
19.4460954,-99.1534946,Oxxo,14,2.6,06270
19.448543,-99.1384042,Oxxo Relaciones Exteriores,41,3.1,06270
19.4400381,-99.1485339,Oxxo mina I,12,3.2,06270
19.441181,-99.1445903,Oxxo,13,2.8,06270
19.4397146,-99.1339987,Oxxo,10,3.0,06270
19.4650494,-99.1371085,OXXO,13,3.2,06270
19.4363607,-99.152854,Oxxo,5,2.6,06270
19.4394981,-99.1539673,OXXO Metro Revolución,2,4.5,06270
19.432773,-99.1251265,Oxxo,18,1.7,06270
19.428578,-99.1369336,OXXO,15,1.8,06270
19.4492324,-99.1131741,Oxxo,6,3.2,06270
19.4295772,-99.1304893,Oxxo,9,2.8,06270
19.4779865,-99.1187403,Oxxo Amatista,13,4.0,06270
19.4695057,-99.1101008,Oxxo 3 Estrellas,21,3.8,06270
19.4677593,-99.1521036,OXXO,11,2.2,06270
19.439476,-99.1554,OXXO Ezequiel Montes,9,3.8,06270
19.4332071,-99.1442965,Oxxo,8,2.4,06270
19.4294229,-99.128198,Oxxo Jesús María,74,3.8,06270
19.4371977,-99.153686,OXXO Revolución,25,2.4,06270
19.4654332,-99.1113865,OXXO Congreso de la Union,20,3.5,06270
19.433317,-99.1383198,Oxxo,28,3.3,06270
19.4725409,-99.1139192,OXXO Ferrocarril,5,2.8,06270
19.4658218,-99.0996793,Oxxo,14,2.4,06270
19.4392574,-99.1103141,Oxxo Grabados,65,3.1,06270
19.4550129,-99.1075873,OXXO,19,3.1,06270
19.4790624,-99.1269459,OXXO Fundidora,82,3.7,06270
19.4767518,-99.1469206,OXXO GAM,9,3.3,06270
19.4607692,-99.1030448,Oxxo,16,2.4,06270
19.4412245,-99.1548147,Oxxo Ferrocarrileros,78,4.0,06270
19.4357824,-99.137072,Oxxo Allende centro,130,4.1,06270
19.4381594,-99.1377871,Oxxo,183,3.9,06270
19.4334853,-99.1459838,OXXO,15,3.8,06270
19.4299437,-99.1424172,OXXO López,10,2.1,06270
19.4315154,-99.1371334,Oxxo Carranza,73,3.5,06270
19.4322261,-99.1477342,Oxxo,19,3.3,06270
19.4528524,-99.1582577,Onix Oxxo,24,3.6,06270
19.4313109,-99.1280218,Oxxo Centro Histórico,12,3.7,06270
19.4551643,-99.1578241,OXXO Naranjo,10,3.5,06270
19.433417,-99.1213457,OXXO,47,3.3,06270
19.4379523,-99.1476958,Oxxo,9,1.8,06270
19.4730472,-99.1499081,Oxxo Aldana,63,3.9,06270
19.4285086,-99.1348407,Oxxo,93,3.5,06270
19.4231899,-99.1100317,Oxxo,209,3.9,06270
19.454002,-99.1244876,Oxxo Cobre,18,3.7,06280
19.4510724,-99.1237106,Oxxo Alfarería,65,3.5,06280
19.4551337,-99.1302555,Oxxo Rossini,20,3.3,06280
19.4534949,-99.1342337,Oxxo Tlatelolco II,51,3.9,06280
19.4517932,-99.1222616,Oxxo,5,3.4,06280
19.4601625,-99.1245814,Oxxo Mapimi,109,4.1,06280
19.455906,-99.1285074,Oxxo Estaño 1,8,2.8,06280
19.4620034,-99.1277013,OXXO Misterios,25,3.0,06280
19.4520578,-99.1177107,OXXO Aluminio,112,3.5,06280
19.4526227,-99.145337,Oxxo,18,3.3,06280
19.4636036,-99.1304624,OXXO Constantino,10,3.2,06280
19.4639837,-99.1206958,Oxxo,11,3.0,06280
19.4549052,-99.1138985,Oxxo Angeles II,40,3.9,06280
19.4476169,-99.1358612,OXXO,32,3.3,06280
19.4617911,-99.1166459,Oxxo,14,3.4,06280
19.4480133,-99.151598,Oxxo,8,1.5,06280
19.4412852,-99.1088399,Oxxo,10,3.8,06280
19.4707981,-99.1209487,oxxo Plaza Tepeyac,8,3.6,06280
19.4650494,-99.1371085,OXXO,13,3.2,06280
19.4415333,-99.1214042,Oxxo,105,3.4,06280
19.4415333,-99.1214042,Oxxo,105,3.4,06280
19.4790624,-99.1269459,OXXO Fundidora,82,3.7,06280
19.4500977,-99.146546,Oxxo,50,3.4,06280
19.4581007,-99.1398864,Oxxo Torres San Simón,25,2.7,06280
19.4442474,-99.1082708,Oxxo San Juanita.,13,4.0,06280
19.4492324,-99.1131741,Oxxo,6,3.2,06280
19.4695022,-99.1307103,OXXO Tetrazzini,35,3.2,06280
19.4725409,-99.1139192,OXXO Ferrocarril,5,2.8,06280
19.4767518,-99.1469206,OXXO GAM,9,3.3,06280
19.4392574,-99.1103141,Oxxo Grabados,65,3.1,06280
19.4637455,-99.1125204,OXXO,6,2.2,06280
19.4481738,-99.1522616,Oxxo,1,3.7,06280
19.4381584,-99.1513015,OXXO Puente de Alvarado,8,4.1,06280
19.433417,-99.1213457,OXXO,47,3.3,06280
19.4547506,-99.1050157,OXXO TENOCHTITLAN,20,2.6,06280
19.4607692,-99.1030448,Oxxo,16,2.4,06280
19.4451462,-99.1472471,OXXO MOSQUETA,11,2.6,06280
19.4658218,-99.0996793,Oxxo,14,2.4,06280
19.4479703,-99.1531841,Oxxo,323,3.6,06280
19.4354951,-99.123895,OXXO,40,3.4,06280
19.4734477,-99.1483157,OXXO,20,3.1,06280
19.4716712,-99.1312489,Oxxo Real del Monte,25,3.7,06280
19.4695057,-99.1101008,Oxxo 3 Estrellas,21,3.8,06280
19.4806111,-99.1235355,Oxxo,10,2.9,06280
19.4457935,-99.0970965,OXXO,18,3.7,06280
19.4739098,-99.1335517,Oxxo Basiliso,37,3.9,06280
19.4370794,-99.1494749,Oxxo,5,3.4,06280
19.455022,-99.1449001,Oxxo Riva Palacio II,7,4.9,06280
19.4644542,-99.1084526,OXXO Bondojito Oriente,16,4.1,06280
19.4550129,-99.1075873,OXXO,19,3.1,06280
19.432773,-99.1251265,Oxxo,18,1.7,06280
19.448543,-99.1384042,Oxxo Relaciones Exteriores,41,3.1,06280
19.4753555,-99.1172552,Oxxo Granate,12,3.3,06280
19.4595006,-99.1132716,OXXO Metro Consulado,29,3.3,06280
19.4465734,-99.1446392,Oxxo,29,3.2,06280
19.4654332,-99.1113865,OXXO Congreso de la Union,20,3.5,06280
19.4672679,-99.1412728,OXXO Metro La Raza,3,2.3,06280
19.4460954,-99.1534946,Oxxo,14,2.6,06280
19.4354858,-99.1337451,Oxxo,10,3.1,06280
19.4551643,-99.1578241,OXXO Naranjo,10,3.5,06280
19.442358,-99.0980333,Oxxo,16,2.4,06280
19.4295772,-99.1304893,Oxxo,9,2.8,06280
19.4575971,-99.1448261,Oxxo,28,3.2,06280
19.4332071,-99.1442965,Oxxo,8,2.4,06280
19.4330848,-99.1421522,OXXO,13,2.6,06280
19.4231899,-99.1100317,Oxxo,209,3.9,06280
19.4724222,-99.1418049,Oxxo Defensores,15,3.5,06280
19.441181,-99.1445903,Oxxo,13,2.8,06280
19.4315154,-99.1371334,Oxxo Carranza,73,3.5,06280
19.4355067,-99.1483773,Oxxo,86,3.9,06280
19.4400381,-99.1485339,Oxxo mina I,12,3.2,06280
19.4779865,-99.1187403,Oxxo Amatista,13,4.0,06280
19.4397146,-99.1339987,Oxxo,10,3.0,06280
19.4260216,-99.1310327,Oxxo,13,2.8,06280
19.4677593,-99.1521036,OXXO,11,2.2,06280
19.427595,-99.1351476,Oxxo,13,3.5,06280
19.4640836,-99.1556617,OXXO,138,4.2,06280
19.4770223,-99.1332289,Oxxo Pte 116,106,3.7,06280
19.4377778,-99.1397222,OXXO Cuba,29,2.8,06280
19.4334853,-99.1459838,OXXO,15,3.8,06280
19.4294229,-99.128198,Oxxo Jesús María,74,3.8,06280
19.4379523,-99.1476958,Oxxo,9,1.8,06280
19.428578,-99.1369336,OXXO,15,1.8,06280
19.433317,-99.1383198,Oxxo,28,3.3,06280
19.4381594,-99.1377871,Oxxo,183,3.9,06280
19.4528524,-99.1582577,Onix Oxxo,24,3.6,06280
19.4485064,-99.1562344,Oxxo,31,2.7,06280
19.4313109,-99.1280218,Oxxo Centro Histórico,12,3.7,06280
19.4343369,-99.1476318,Oxxo,3,3.7,06280
19.4357824,-99.137072,Oxxo Allende centro,130,4.1,06280
19.4285086,-99.1348407,Oxxo,93,3.5,06280
19.4730472,-99.1499081,Oxxo Aldana,63,3.9,06280
19.4400381,-99.1485339,Oxxo mina I,12,3.2,06300
19.4381584,-99.1513015,OXXO Puente de Alvarado,8,4.1,06300
19.4465734,-99.1446392,Oxxo,29,3.2,06300
19.4500977,-99.146546,Oxxo,50,3.4,06300
19.441181,-99.1445903,Oxxo,13,2.8,06300
19.4451462,-99.1472471,OXXO MOSQUETA,11,2.6,06300
19.4526227,-99.145337,Oxxo,18,3.3,06300
19.4355067,-99.1483773,Oxxo,86,3.9,06300
19.4476169,-99.1358612,OXXO,32,3.3,06300
19.4379523,-99.1476958,Oxxo,9,1.8,06300
19.448543,-99.1384042,Oxxo Relaciones Exteriores,41,3.1,06300
19.4370794,-99.1494749,Oxxo,5,3.4,06300
19.4377778,-99.1397222,OXXO Cuba,29,2.8,06300
19.4430734,-99.1463011,OXXO,5,2.6,06300
19.4498078,-99.1391676,Oxxo Mercado,,,06300
19.4371977,-99.153686,OXXO Revolución,25,2.4,06300
19.4394981,-99.1539673,OXXO Metro Revolución,2,4.5,06300
19.4363607,-99.152854,Oxxo,5,2.6,06300
19.4354858,-99.1337451,Oxxo,10,3.1,06300
19.4480133,-99.151598,Oxxo,8,1.5,06300
19.4274081,-99.1626797,OXXO,29,3.8,06300
19.439476,-99.1554,OXXO Ezequiel Montes,9,3.8,06300
19.4497727,-99.1439989,Oxxo Estrella,84,4.3,06300
19.4468424,-99.1574657,OXXO,9,3.4,06300
19.4330848,-99.1421522,OXXO,13,2.6,06300
19.4272112,-99.1562195,OXXO,3,4.7,06300
19.4534949,-99.1342337,Oxxo Tlatelolco II,51,3.9,06300
19.4334853,-99.1459838,OXXO,15,3.8,06300
19.4281294,-99.1641174,Oxxo,16,2.9,06300
19.433317,-99.1383198,Oxxo,28,3.3,06300
19.4343369,-99.1476318,Oxxo,3,3.7,06300
19.4481738,-99.1522616,Oxxo,1,3.7,06300
19.4551337,-99.1302555,Oxxo Rossini,20,3.3,06300
19.4548353,-99.1553594,Oxxo,7,2.9,06300
19.428578,-99.1369336,OXXO,15,1.8,06300
19.4381594,-99.1377871,Oxxo,183,3.9,06300
19.4367136,-99.1568131,OXXO Tabacalera,25,3.1,06300
19.4295772,-99.1304893,Oxxo,9,2.8,06300
19.455906,-99.1285074,Oxxo Estaño 1,8,2.8,06300
19.4297606,-99.1455642,Oxxo San Juan,24,4.0,06300
19.4260216,-99.1310327,Oxxo,13,2.8,06300
19.4244117,-99.1535754,OXXO,47,4.0,06300
19.4581007,-99.1398864,Oxxo Torres San Simón,25,2.7,06300
19.4302773,-99.1481785,OXXO pugibet,9,2.3,06300
19.4517932,-99.1222616,Oxxo,5,3.4,06300
19.4575971,-99.1448261,Oxxo,28,3.2,06300
19.4273534,-99.1455338,Oxxo Arcos B,2,3.0,06300
19.4324864,-99.1488848,Oxxo,13,3.9,06300
19.4412492,-99.1581765,OXXO,1,4.0,06300
19.4326957,-99.1523121,OXXO Abraham Gonzales,2,3.0,06300
19.4289439,-99.1592599,Oxxo Dinamarca,61,4.0,06300
19.4397146,-99.1339987,Oxxo,10,3.0,06300
19.4393637,-99.159395,Oxxo,22,3.8,06300
19.427595,-99.1351476,Oxxo,13,3.5,06300
19.4274597,-99.1532716,Oxxo Barcelona,40,3.3,06300
19.4485064,-99.1562344,Oxxo,31,2.7,06300
19.4318035,-99.1732996,Oxxo Anzures,25,2.3,06300
19.4460954,-99.1534946,Oxxo,14,2.6,06300
19.4322261,-99.1477342,Oxxo,19,3.3,06300
19.4510724,-99.1237106,Oxxo Alfarería,65,3.5,06300
19.4229412,-99.1720308,Oxxo,8,4.3,06300
19.4246662,-99.1435542,OXXO,10,2.9,06300
19.4412245,-99.1548147,Oxxo Ferrocarrileros,78,4.0,06300
19.451153,-99.1608224,OXXO Fresno,37,4.0,06300
19.4451867,-99.1585671,OXXO,4,4.0,06300
19.4309228,-99.1566717,OXXO Milán,17,3.8,06300
19.4326731,-99.1523258,Oxxo,2,4.5,06300
19.4315154,-99.1371334,Oxxo Carranza,73,3.5,06300
19.4357824,-99.137072,Oxxo Allende centro,130,4.1,06300
19.4316655,-99.1619073,Oxxo Marne,12,2.1,06300
19.4225121,-99.1626505,Oxxo Puebla,59,3.6,06300
19.4331845,-99.1554455,Oxxo,187,3.7,06300
19.4299437,-99.1424172,OXXO López,10,2.1,06300
19.4216495,-99.1650715,Oxxo,17,2.6,06300
19.4274294,-99.1472816,Oxxo,13,2.6,06300
19.4261841,-99.1374354,Oxxo,9,4.2,06300
19.441403,-99.1628389,Oxxo Gabino barreda,15,2.8,06300
19.4045744,-99.1684509,Oxxo,19,2.3,06300
19.4265881,-99.1733645,Oxxo Duero,18,3.1,06300
19.4285086,-99.1348407,Oxxo,93,3.5,06300
19.4115356,-99.1555237,OXXO,46,4.0,06300
19.4346481,-99.1589689,OXXO Sadi Carnot,29,2.6,06300
19.436291,-99.1354109,Oxxo Chile,,,06300
19.4295801,-99.1579118,Oxxo,12,4.1,06300
19.3900556,-99.1440324,Oxxo,16,2.1,06300
19.4250563,-99.147743,Oxxo general hernandez,5,5.0,06300
19.4354951,-99.123895,OXXO,40,3.4,06300
19.4432774,-99.164563,OXXO San Cosme,137,3.9,06300
19.4313109,-99.1280218,Oxxo Centro Histórico,12,3.7,06300
19.4332777,-99.1533641,Oxxo,2,2.0,06300
19.4186088,-99.1383584,Oxxo Otomíes,10,3.3,06300
19.4378613,-99.1596952,OXXO El Sol,3,4.0,06300
19.424075,-99.1493723,OXXO Dr lavista,6,2.8,06300
19.4181117,-99.1618428,Oxxo,10,4.3,06300
19.4076926,-99.1654045,Oxxo,25,3.8,06300
19.432773,-99.1251265,Oxxo,18,1.7,06300
19.4493779,-99.1600231,Oxxo,17,2.9,06300
19.42029,-99.1729389,Oxxo,19,3.3,06300
19.454002,-99.1244876,Oxxo Cobre,18,3.7,06300
19.4062323,-99.165044,Oxxo,113,3.8,06300
19.447683,-99.1624357,Oxxo Cedro,10,3.3,06300
19.4342786,-99.1635715,OXXO Sullivan,13,3.9,06300
19.4126619,-99.1669493,Oxxo,12,4.1,06300
19.4265962,-99.1426478,Oxxo,15,4.4,06300
19.4061953,-99.15553,Oxxo,14,2.5,06300
19.4408951,-99.1352811,Oxxo Tegucigalpa,,,06300
19.4290366,-99.170579,OXXO Guadalquivir,14,2.9,06300
19.4254012,-99.1373874,Oxxo Neza,15,4.1,06300
19.4528524,-99.1582577,Onix Oxxo,24,3.6,06300
19.4118516,-99.1660675,Oxxo,10,3.2,06300
19.4234746,-99.1518105,Oxxo,9,2.9,06300
19.3923271,-99.1497613,Oxxo,16,3.6,06300
19.4498118,-99.164592,OXXO,17,2.8,06300
19.4381474,-99.1648031,OXXO Guillermo Prieto,22,2.9,06300
19.4357663,-99.1695752,Oxxo,7,3.3,06300
19.4415333,-99.1214042,Oxxo,105,3.4,06300
19.4373073,-99.2118557,Oxxo,12,2.8,06300
19.4551643,-99.1578241,OXXO Naranjo,10,3.5,06300
19.4237312,-99.1308141,Oxxo,44,3.6,06300
19.4074247,-99.1678321,Oxxo,12,2.7,06300
19.4480133,-99.151598,Oxxo,8,1.5,06350
19.4451462,-99.1472471,OXXO MOSQUETA,11,2.6,06350
19.4460954,-99.1534946,Oxxo,14,2.6,06350
19.4479703,-99.1531841,Oxxo,323,3.6,06350
19.4400381,-99.1485339,Oxxo mina I,12,3.2,06350
19.4381584,-99.1513015,OXXO Puente de Alvarado,8,4.1,06350
19.4500977,-99.146546,Oxxo,50,3.4,06350
19.4526227,-99.145337,Oxxo,18,3.3,06350
19.4412245,-99.1548147,Oxxo Ferrocarrileros,78,4.0,06350
19.4394981,-99.1539673,OXXO Metro Revolución,2,4.5,06350
19.4370794,-99.1494749,Oxxo,5,3.4,06350
19.4355067,-99.1483773,Oxxo,86,3.9,06350
19.439476,-99.1554,OXXO Ezequiel Montes,9,3.8,06350
19.4465734,-99.1446392,Oxxo,29,3.2,06350
19.4371977,-99.153686,OXXO Revolución,25,2.4,06350
19.4451867,-99.1585671,OXXO,4,4.0,06350
19.4363607,-99.152854,Oxxo,5,2.6,06350
19.4468424,-99.1574657,OXXO,9,3.4,06350
19.4412492,-99.1581765,OXXO,1,4.0,06350
19.4343369,-99.1476318,Oxxo,3,3.7,06350
19.4379523,-99.1476958,Oxxo,9,1.8,06350
19.4548353,-99.1553594,Oxxo,7,2.9,06350
19.4575971,-99.1448261,Oxxo,28,3.2,06350
19.4393637,-99.159395,Oxxo,22,3.8,06350
19.4412492,-99.1581765,OXXO,1,4.0,06350
19.4367136,-99.1568131,OXXO Tabacalera,25,3.1,06350
19.4302773,-99.1481785,OXXO pugibet,9,2.3,06350
19.4551643,-99.1578241,OXXO Naranjo,10,3.5,06350
19.4485064,-99.1562344,Oxxo,31,2.7,06350
19.4581007,-99.1398864,Oxxo Torres San Simón,25,2.7,06350
19.455022,-99.1449001,Oxxo Riva Palacio II,7,4.9,06350
19.4432774,-99.164563,OXXO San Cosme,137,3.9,06350
19.4332071,-99.1442965,Oxxo,8,2.4,06350
19.4493779,-99.1600231,Oxxo,17,2.9,06350
19.4322261,-99.1477342,Oxxo,19,3.3,06350
19.4326957,-99.1523121,OXXO Abraham Gonzales,2,3.0,06350
19.4342786,-99.1635715,OXXO Sullivan,13,3.9,06350
19.4334853,-99.1459838,OXXO,15,3.8,06350
19.4381474,-99.1648031,OXXO Guillermo Prieto,22,2.9,06350
19.4273534,-99.1455338,Oxxo Arcos B,2,3.0,06350
19.4324864,-99.1488848,Oxxo,13,3.9,06350
19.4330848,-99.1421522,OXXO,13,2.6,06350
19.451153,-99.1608224,OXXO Fresno,37,4.0,06350
19.4274294,-99.1472816,Oxxo,13,2.6,06350
19.447683,-99.1624357,Oxxo Cedro,10,3.3,06350
19.4407421,-99.166367,OXXO,14,4.0,06350
19.4346481,-99.1589689,OXXO Sadi Carnot,29,2.6,06350
19.4476169,-99.1358612,OXXO,32,3.3,06350
19.4297606,-99.1455642,Oxxo San Juan,24,4.0,06350
19.4244117,-99.1535754,OXXO,47,4.0,06350
19.4289439,-99.1592599,Oxxo Dinamarca,61,4.0,06350
19.441403,-99.1628389,Oxxo Gabino barreda,15,2.8,06350
19.424075,-99.1493723,OXXO Dr lavista,6,2.8,06350
19.4534949,-99.1342337,Oxxo Tlatelolco II,51,3.9,06350
19.4640836,-99.1556617,OXXO,138,4.2,06350
19.4445676,-99.1676939,OXXO Tlaxpana,8,3.5,06350
19.4377778,-99.1397222,OXXO Cuba,29,2.8,06350
19.4281294,-99.1641174,Oxxo,16,2.9,06350
19.433317,-99.1383198,Oxxo,28,3.3,06350
19.4316655,-99.1619073,Oxxo Marne,12,2.1,06350
19.4295801,-99.1579118,Oxxo,12,4.1,06350
19.4272112,-99.1562195,OXXO,3,4.7,06350
19.4354858,-99.1337451,Oxxo,10,3.1,06350
19.4528524,-99.1582577,Onix Oxxo,24,3.6,06350
19.432866,-99.1656024,OXXO Nazas,8,2.9,06350
19.448543,-99.1384042,Oxxo Relaciones Exteriores,41,3.1,06350
19.4318035,-99.1732996,Oxxo Anzures,25,2.3,06350
19.4381594,-99.1377871,Oxxo,183,3.9,06350
19.4274081,-99.1626797,OXXO,29,3.8,06350
19.428578,-99.1369336,OXXO,15,1.8,06350
19.4309228,-99.1566717,OXXO Milán,17,3.8,06350
19.4498118,-99.164592,OXXO,17,2.8,06350
19.4224086,-99.1541874,Oxxo,14,3.3,06350
19.4265962,-99.1426478,Oxxo,15,4.4,06350
19.4315154,-99.1371334,Oxxo Carranza,73,3.5,06350
19.4560789,-99.1662275,Oxxo,30,3.2,06350
19.4357663,-99.1695752,Oxxo,7,3.3,06350
19.4332777,-99.1533641,Oxxo,2,2.0,06350
19.4250563,-99.147743,Oxxo general hernandez,5,5.0,06350
19.4229412,-99.1720308,Oxxo,8,4.3,06350
19.4232069,-99.1357859,OXXO,13,2.0,06350
19.4216495,-99.1650715,Oxxo,17,2.6,06350
19.424199,-99.1548394,OXXO Guaymas,25,3.9,06350
19.4551337,-99.1302555,Oxxo Rossini,20,3.3,06350
19.4246662,-99.1435542,OXXO,10,2.9,06350
19.445691,-99.167022,OXXO Maestros,13,2.9,06350
19.4256237,-99.1592534,OXXO MARSELLA,10,2.9,06350
19.4357824,-99.137072,Oxxo Allende centro,130,4.1,06350
19.455906,-99.1285074,Oxxo Estaño 1,8,2.8,06350
19.4260216,-99.1310327,Oxxo,13,2.8,06350
19.4650494,-99.1371085,OXXO,13,3.2,06350
19.431074,-99.1636868,Oxxo,51,4.2,06350
19.4331845,-99.1554455,Oxxo,187,3.7,06350
19.4425001,-99.1742479,OXXO,9,3.1,06350
19.4186088,-99.1383584,Oxxo Otomíes,10,3.3,06350
19.4299437,-99.1424172,OXXO López,10,2.1,06350
19.4274597,-99.1532716,Oxxo Barcelona,40,3.3,06350
19.4181117,-99.1618428,Oxxo,10,4.3,06350
19.4166171,-99.1566781,Oxxo,16,1.9,06350
19.4601625,-99.1245814,Oxxo Mapimi,109,4.1,06350
19.4062323,-99.165044,Oxxo,113,3.8,06350
19.4361679,-99.1684128,OXXO Parque Via,54,3.9,06350
19.4265881,-99.1733645,Oxxo Duero,18,3.1,06350
19.4397146,-99.1339987,Oxxo,10,3.0,06350
19.4076926,-99.1654045,Oxxo,25,3.8,06350
19.4791625,-99.1477791,Oxxo,11,3.9,06350
19.42029,-99.1729389,Oxxo,19,3.3,06350
19.4159485,-99.1774942,Oxxo,12,4.2,06350
19.4045744,-99.1684509,Oxxo,19,2.3,06350
19.4100451,-99.1691971,Oxxo,28,3.0,06350
19.4061953,-99.15553,Oxxo,14,2.5,06350
19.4188401,-99.1757905,OXXO,12,2.8,06350
19.433417,-99.1213457,OXXO,47,3.3,06350
19.406939,-99.1756382,Oxxo,19,4.0,06350
19.4126619,-99.1669493,Oxxo,12,4.1,06350
19.4192126,-99.1679298,Oxxo valladolid,8,3.8,06350
19.4140468,-99.179986,Oxxo,10,4.2,06350
19.4068315,-99.1726587,Oxxo,39,4.0,06350
19.4143352,-99.1370922,OXXO,13,3.4,06350
19.4131262,-99.1817978,Oxxo,73,3.6,06350
19.4468424,-99.1574657,OXXO,9,3.4,06400
19.451153,-99.1608224,OXXO Fresno,37,4.0,06400
19.4479703,-99.1531841,Oxxo,323,3.6,06400
19.4412492,-99.1581765,OXXO,1,4.0,06400
19.4485064,-99.1562344,Oxxo,31,2.7,06400
19.4445676,-99.1676939,OXXO Tlaxpana,8,3.5,06400
19.4460954,-99.1534946,Oxxo,14,2.6,06400
19.447683,-99.1624357,Oxxo Cedro,10,3.3,06400
19.439476,-99.1554,OXXO Ezequiel Montes,9,3.8,06400
19.4432774,-99.164563,OXXO San Cosme,137,3.9,06400
19.4528524,-99.1582577,Onix Oxxo,24,3.6,06400
19.4548353,-99.1553594,Oxxo,7,2.9,06400
19.4451867,-99.1585671,OXXO,4,4.0,06400
19.4394981,-99.1539673,OXXO Metro Revolución,2,4.5,06400
19.4498118,-99.164592,OXXO,17,2.8,06400
19.4393637,-99.159395,Oxxo,22,3.8,06400
19.4481738,-99.1522616,Oxxo,1,3.7,06400
19.4493779,-99.1600231,Oxxo,17,2.9,06400
19.4551643,-99.1578241,OXXO Naranjo,10,3.5,06400
19.4363607,-99.152854,Oxxo,5,2.6,06400
19.4432111,-99.1581729,Oxxo Amado Nervo,131,4.3,06400
19.4371977,-99.153686,OXXO Revolución,25,2.4,06400
19.445691,-99.167022,OXXO Maestros,13,2.9,06400
19.4381584,-99.1513015,OXXO Puente de Alvarado,8,4.1,06400
19.4407421,-99.166367,OXXO,14,4.0,06400
19.441403,-99.1628389,Oxxo Gabino barreda,15,2.8,06400
19.4412245,-99.1548147,Oxxo Ferrocarrileros,78,4.0,06400
19.4367136,-99.1568131,OXXO Tabacalera,25,3.1,06400
19.4316655,-99.1619073,Oxxo Marne,12,2.1,06400
19.4431253,-99.1581509,OXXO Santa María la Ribera II,2,3.0,06400
19.4370794,-99.1494749,Oxxo,5,3.4,06400
19.4400381,-99.1485339,Oxxo mina I,12,3.2,06400
19.4425001,-99.1742479,OXXO,9,3.1,06400
19.4526227,-99.145337,Oxxo,18,3.3,06400
19.4324864,-99.1488848,Oxxo,13,3.9,06400
19.4640836,-99.1556617,OXXO,138,4.2,06400
19.4281294,-99.1641174,Oxxo,16,2.9,06400
19.455022,-99.1449001,Oxxo Riva Palacio II,7,4.9,06400
19.4346481,-99.1589689,OXXO Sadi Carnot,29,2.6,06400
19.4500977,-99.146546,Oxxo,50,3.4,06400
19.4295801,-99.1579118,Oxxo,12,4.1,06400
19.4326957,-99.1523121,OXXO Abraham Gonzales,2,3.0,06400
19.4355067,-99.1483773,Oxxo,86,3.9,06400
19.4451462,-99.1472471,OXXO MOSQUETA,11,2.6,06400
19.4302773,-99.1481785,OXXO pugibet,9,2.3,06400
19.4274081,-99.1626797,OXXO,29,3.8,06400
19.4274597,-99.1532716,Oxxo Barcelona,40,3.3,06400
19.4362459,-99.1748294,Oxxo,8,3.9,06400
19.4334853,-99.1459838,OXXO,15,3.8,06400
19.4560789,-99.1662275,Oxxo,30,3.2,06400
19.4289439,-99.1592599,Oxxo Dinamarca,61,4.0,06400
19.4534528,-99.1633133,Oxxo Nogal ll,137,4.0,06400
19.4602699,-99.1657692,Oxxo,392,3.9,06400
19.4465734,-99.1446392,Oxxo,29,3.2,06400
19.431074,-99.1636868,Oxxo,51,4.2,06400
19.4539135,-99.1766281,OXXO MEXICO TACUBA,18,3.7,06400
19.4330848,-99.1421522,OXXO,13,2.6,06400
19.4322261,-99.1477342,Oxxo,19,3.3,06400
19.432866,-99.1656024,OXXO Nazas,8,2.9,06400
19.4318035,-99.1732996,Oxxo Anzures,25,2.3,06400
19.4288221,-99.1684585,Oxxo Rio Tíber,22,2.4,06400
19.4272112,-99.1562195,OXXO,3,4.7,06400
